nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat
Ice Lemon Tea,21500,Beverage,manis asam segar dingin teh lemon,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Ice Coffee Float,20000,Beverage,creamy manis dingin kopi float,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Tambahan Es Batu,3500,Beverage,dingin segar netral es,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Teh Tawar Hangat,3500,Beverage,hangat ringan teh original,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Teh Manis Hangat,13000,Beverage,manis hangat teh,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Lemon Tea Hangat,16000,Beverage,manis asam hangat teh lemon,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Jeruk Manis Hangat,21500,Beverage,manis segar hangat jeruk,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Milo Hangat,21500,Beverage,manis creamy hangat coklat malt,Abtl Kalisari,https://gofood.co.id/jakarta/restaurant/ayam-bebek-tulang-lepasss-cijantung-62bd5238-d665-4cc0-aa30-1c7aa91d7439,"Jl. Kalisari Simpang Tiga, Cijantung, Jakarta"
Seblak Sosis,17500,Main Course,asin gurih pedas telur sayuran sosis baso kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak Komplit,23000,Main Course,asin gurih pedas telur sayuran sosis kwetiau ceker baso tulang seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak Original,14000,Main Course,asin gurih pedas telur sayuran baso sosis kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak Bakso,17500,Main Course,asin gurih pedas telur sayuran baso sosis kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak Ceker,19000,Main Course,asin gurih pedas telur sayuran baso sosis ceker kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak tulang,19000,Main Course,asin gurih pedas telur sayuran baso sosis tulang kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Seblak Otak-Otak,17500,Main Course,asin gurih pedas telur sayuran baso sosis otak-otak kwetiau seblak,Seblak Mantul Bandung,https://gofood.co.id/jakarta/restaurant/seblak-mantul-bandung-jln-kalisari-ll-03ab1b41-cfce-441a-9e73-711f576d635a,"Jl. Kalisari ll No.62, Pasar Rebo, Jakarta Timur"
Sate Ayam Full Daging,45000,Main Course,asin gurih manis smoky ayam bakar bumbu kacang,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Tongseng Ayam,30000,Main Course,asin gurih manis rempah hangat ayam kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Tongseng Kambing,36000,Main Course,asin gurih manis rempah kuat kambing kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Tengkleng Kambing,32500,Main Course,asin gurih rempah savory kambing kuah tulang,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Kambing,60000,Main Course,asin gurih smoky manis kambing bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Ayam,33000,Main Course,asin gurih manis smoky ayam bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Sapi,60000,Main Course,asin gurih smoky manis daging sapi bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Thaican,33000,Main Course,asin pedas asam gurih ayam bakar sambal,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Thaican Full Daging,45000,Main Course,asin pedas asam smoky ayam full daging,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sate Thaican Kulit,33000,Main Course,asin gurih pedas smoky kulit ayam bakar,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Tongseng Sapi,36000,Main Course,asin gurih manis rempah hangat sapi kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Sop Kambing,43000,Main Course,asin gurih hangat rempah ringan kambing kuah,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Gulai Kambing,40000,Main Course,asin gurih creamy rempah kuat kambing santan,Sate Ayam Kambing Kartika,https://gofood.co.id/jakarta/restaurant/sate-ayam-kambing-kartika-4cdb9e37-8a58-43ba-a026-1e814dbff19d,"Jalan Kalisari Ii, Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Matcha Sakura,26000,Beverage,creamy manis floral dingin matcha sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chocolate Sakura,26000,Beverage,manis creamy floral dingin coklat sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Milktea Sakura,26000,Beverage,manis creamy floral dingin milk tea sakura,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Zero Original,13000,Beverage,segar ringan dingin teh original,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Zero Melati,13000,Beverage,segar floral dingin teh melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Zero Greentea,13000,Beverage,segar ringan dingin green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Matcha Strawberry,26000,Beverage,creamy asam manis dingin matcha stroberi,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Matcha Bunga Melati,26000,Beverage,creamy floral manis dingin matcha melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Matcha Latte,26000,Beverage,creamy manis dingin matcha teh,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Original,10000,Beverage,manis segar dingin teh original,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Melati,10000,Beverage,manis floral segar dingin teh melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Greentea,14000,Beverage,manis segar dingin green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Melati Coconut,17000,Beverage,manis segar creamy dingin teh melati kelapa,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Lychee,15500,Beverage,manis segar dingin teh leci,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Lemontea,15500,Beverage,manis asam segar dingin teh lemon,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Passionfruit Greentea,16500,Beverage,asam manis segar dingin passionfruit green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Passionfruit Lemonade,16500,Beverage,asam manis soda segar dingin passionfruit,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Mango Greentea,19500,Beverage,manis segar dingin mangga green tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Lemonteh Strawberry,20500,Beverage,asam manis segar dingin lemon stroberi teh,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Red Velvet,24500,Beverage,manis creamy gurih dingin red velvet keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Taro,24500,Beverage,manis creamy gurih dingin taro keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Matcha,24500,Beverage,creamy manis gurih dingin matcha keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Teavocado,24500,Beverage,creamy manis gurih dingin teh alpukat keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Chocolate,25500,Beverage,manis creamy gurih dingin coklat keju,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Hazelnut Chocolate,23000,Beverage,manis creamy dingin coklat hazelnut,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Pure Chocolate,23000,Beverage,manis creamy pekat dingin coklat,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Melati,17000,Beverage,manis creamy segar dingin teh susu melati,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Nusantara,14000,Beverage,manis creamy segar dingin teh susu,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Thai Tea,15500,Beverage,manis creamy segar dingin thai tea,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Cincau Esteh Susu,17000,Beverage,manis creamy segar dingin teh susu cincau,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Strawberry,20500,Beverage,manis creamy segar dingin teh susu stroberi,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Hazelnut Milk Tea,23000,Beverage,manis creamy dingin milk tea hazelnut,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Matcha,20500,Beverage,creamy manis dingin teh susu matcha,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Brown Sugar,27000,Beverage,manis creamy dingin brown sugar susu,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Sea Salt Cookies & Cream,27000,Beverage,manis gurih creamy dingin cookies cream,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d2,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Kopi Susu Iced,22000,Beverage,manis pahit susu dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Taro,15000,Beverage,manis creamy taro keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Coklat,15000,Beverage,manis creamy coklat keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Thai Tea,15000,Beverage,manis creamy thaitea keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Matcha,15000,Beverage,manis creamy pahit matcha keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Konyakun,19000,Beverage,manis kenyal segar mangga nanas jeli dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Konyaput,19000,Beverage,manis kenyal segar leci sirsak jeli dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Pink Float,19000,Beverage,manis anggur segar jambu eskrim vanilla dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Ungu Float,19000,Beverage,asam manis segar anggur nanas eskrim vanilla dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Red Choco Cream,22500,Beverage,manis coklat redvelvet keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Van Choco Cream,25000,Beverage,manis pahit creamy coklat vanila keju dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Hitam Hot,21000,Beverage,manis pahit gula aren hangat kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Cappucino Hot,25000,Beverage,manis pahit susu hangat kopi cappucino,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Carato Hot,26500,Beverage,manis pahit caramel susu hangat kopi carato,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Hot,25000,Beverage,manis pahit susu hangat kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Klasik Hot,19000,Beverage,manis pahit susu kental manis hangat kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Moccacino Hot,25000,Beverage,manis pahit coklat susu hangat kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte Hot,25000,Beverage,manis pahit vanila susu hangat kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Cappucino Iced,22500,Beverage,manis pahit susu dingin kopi cappucino,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Carato Iced,26500,Beverage,manis pahit caramel susu dingin kopi carato,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Hitam Iced,21000,Beverage,manis pahit gula aren dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Klasik Iced,19000,Beverage,manis pahit susu kental manis dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Moccacino Iced,22500,Beverage,manis pahit coklat susu dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte Iced,29000,Beverage,manis pahit vanila susu dingin kopi,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
